id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
7888	a,Frontier Guard\0	a,	9C	E8	A9	-1
7889	a,Frontier Guard\0	a,	9C	E8	A9	-1
7890	a,Espen\0	a,Trader\0	9C	E8	A9	-1
7891	a,Verona\0	a,Trader\0	9C	E8	A9	-1
7892	a,Enverun\0	a,Trader\0	9C	E8	A9	-1
7893	a,Payel\0	a,Trader\0	9C	E8	A9	-1
7894	a,Natools\0	a,Warehouse Chief \0	9C	E8	A9	-1
7895	a,Kluck\0	a,Warehouse Freightman\0	9C	E8	A9	-1
7896	a,Mia\0	a,Warehouse Keeper\0	9C	E8	A9	-1
7897	a,Roman\0	a,Head Blacksmith\0	9C	E8	A9	-1
7898	a,Morning\0	a,Blacksmith\0	9C	E8	A9	-1
7899	a,Flauen\0	a,Gatekeeper\0	9C	E8	A9	-1
7900	a,Marcus\0	a,Grand Master\0	9C	E8	A9	-1
7901	a,Arti\0	a,Master\0	9C	E8	A9	-1
7902	a,Karuna\0	a,Master\0	9C	E8	A9	-1
7903	a,Traus\0	a,Master\0	9C	E8	A9	-1
7904	a,Naiel\0	a,Master\0	9C	E8	A9	-1
7905	a,Squillari\0	a,High Priest\0	9C	E8	A9	-1
7906	a,Ranton\0	a,Priest\0	9C	E8	A9	-1
7907	a,Minevia\0	a,Magister\0	9C	E8	A9	-1
7908	a,Tanios\0	a,Priest\0	9C	E8	A9	-1
7909	a,Anabel\0	a,Magister\0	9C	E8	A9	-1
7910	a,Xairakin\0	a,Grand Master\0	9C	E8	A9	-1
7911	a,Brikus\0	a,Master\0	9C	E8	A9	-1
7912	a,Xenovia\0	a,Magister\0	9C	E8	A9	-1
7913	a,Tushku\0	a,High Prefect \0	9C	E8	A9	-1
7914	a,Sorbo\0	a,Prefect\0	9C	E8	A9	-1
7915	a,Takina\0	a,Seer\0	9C	E8	A9	-1
7916	a,Gosta\0	a,Captain\0	9C	E8	A9	-1
7917	a,Dupuis\0	a,Guard\0	9C	E8	A9	-1
7918	a,Kent\0	a,Guard\0	9C	E8	A9	-1
7919	a,Rodic\0	a,Guard\0	9C	E8	A9	-1
7920	a,Kraisen\0	a,Guard\0	9C	E8	A9	-1
7921	a,Timos\0	a,Guard\0	9C	E8	A9	-1
7922	a,Cage\0	a,Guard\0	9C	E8	A9	-1
7923	a,Dunst\0	a,Guard\0	9C	E8	A9	-1
7924	a,Nedy\0	a,Wharf Manager\0	9C	E8	A9	-1
7925	a,Morelyn\0	a,High Priestess\0	9C	E8	A9	-1
7926	a,Restina\0	a,Priestess\0	9C	E8	A9	-1
7927	a,Alicia\0	a,Priestess\0	9C	E8	A9	-1
7928	a,Fenster\0	a,Mercenary\0	9C	E8	A9	-1
7929	a,Patrin\0	a,Antique Dealer\0	9C	E8	A9	-1
7930	a,Rogent\0	a,Antique Appraiser\0	9C	E8	A9	-1
7931	a,Bentley\0	a,	9C	E8	A9	-1
7932	a,Benica\0	a,	9C	E8	A9	-1
7933	a,Braki\0	a,	9C	E8	A9	-1
7934	a,Marsha\0	a,Collector\0	9C	E8	A9	-1
7935	a,Trumpin\0	a,Collector\0	9C	E8	A9	-1
7936	a,Malcom1\0	a,Frog Prince\0	9C	E8	A9	-1
7937	a,Malcom2\0	a,Wild Boar Prince\0	9C	E8	A9	-1
7938	a,Malcom3\0	a,Orc Prince\0	9C	E8	A9	-1
7939	a,Malcom4\0	a,Prince of Darkness\0	9C	E8	A9	-1
7940	a,Malcom5\0	a,Gremlin Prince\0	9C	E8	A9	-1
7941	a,Malcom6\0	a,Prince of Wild Beast\0	9C	E8	A9	-1
7942	a,Malcom7\0	a,Monster Eye Prince\0	9C	E8	A9	-1
7943	a,Malcom8\0	a,Rabbit Prince\0	9C	E8	A9	-1
7944	a,Malcom9\0	a,Human Prince\0	9C	E8	A9	-1
7945	a,Malcom10\0	a,Prince\0	9C	E8	A9	-1
7946	a,Lucianne Tanford\0	a,	9C	E8	A9	-1
7947	a,Rerikya\0	a,	9C	E8	A9	-1
7948	a,Meridien\0	a,	9C	E8	A9	-1
7949	a,Keplon\0	a,Researcher\0	9C	E8	A9	-1
7950	a,Euclie\0	a,Researcher\0	9C	E8	A9	-1
7951	a,Pithgon\0	a,Researcher\0	9C	E8	A9	-1
7952	a,Dimension Vortex 1\0	a,	9C	E8	A9	-1
7953	a,Dimension Vortex 2\0	a,	9C	E8	A9	-1
7954	a,Dimension Vortex 3\0	a,	9C	E8	A9	-1
7955	a,Gillian's Revenant\0	a,	9C	E8	A9	-1
7956	a,Nanarin\0	a,Musician\0	9C	E8	A9	-1
7957	a,Swan\0	a,Bard\0	9C	E8	A9	-1
7958	a,Galion\0	a,	9C	E8	A9	-1
7959	a,Barbado\0	a,Musician\0	9C	E8	A9	-1
7960	a,Beer Chest\0	a,	9C	E8	A9	-1
7961	a,Cloth Chest\0	a,	9C	E8	A9	-1
7962	a,Statue of Water\0	a,	9C	E8	A9	-1
7963	a,Statue of Fire\0	a,	9C	E8	A9	-1
7964	a,Statue of Wind\0	a,	9C	E8	A9	-1
7965	a,Statue of Earth\0	a,	9C	E8	A9	-1
7966	a,Statue of Darkness\0	a,	9C	E8	A9	-1
7967	a,Statue of Light\0	a,	9C	E8	A9	-1
7968	a,Jennifer\0	a,Lady Orc\0	9C	E8	A9	-1
7969	a,Iason Heine\0	a,	9C	E8	A9	-1
7970	a,Dorothy\0	a,Locksmith \0	9C	E8	A9	-1
7971	a,Orpheus\0	a,Mad Doctor \0	9C	E8	A9	-1
7972	a,Orpheus Resurrecter\0	a,	9C	E8	A9	-1
7973	a,Medium Jar\0	a,	9C	E8	A9	-1
7974	a,Oliver\0	a,Resurrected Adventurer\0	9C	E8	A9	-1
7975	a,Clarine\0	a,Resurrected Adventurer\0	9C	E8	A9	-1
7976	a,Resurrected Town Maiden\0	a,	9C	E8	A9	-1
7977	a,Holy Ark of Secrecy1\0	a,	9C	E8	A9	-1
7978	a,Holy Ark of Secrecy2\0	a,	9C	E8	A9	-1
7979	a,Holy Ark of Secrecy3\0	a,	9C	E8	A9	-1
7980	a,Ark Guardian's Corpse\0	a,	9C	E8	A9	-1
7981	a,Black Judge\0	a,	9C	E8	A9	-1
7982	a,Sleeping Ant Larva1\0	a,	9C	E8	A9	-1
7983	a,Sleeping Ant Larva2\0	a,	9C	E8	A9	-1
7984	a,Sleeping Ant Larva3\0	a,	9C	E8	A9	-1
7985	a,Sleeping Ant Larva4\0	a,	9C	E8	A9	-1
7986	a,Sleeping Ant Larva5\0	a,	9C	E8	A9	-1
7987	a,Sleeping Ant Larva6\0	a,	9C	E8	A9	-1
7988	a,Verce\0	a,Leathersmith \0	9C	E8	A9	-1
7989	a,Chest of Bifrons\0	a,	9C	E8	A9	-1
7990	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7991	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7992	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7993	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7994	a,Lottery Ticket Seller\0	a,	9C	E8	A9	-1
7995	a,Race Manager\0	a,	9C	E8	A9	-1
7996	a,Manor Manager\0	a,Gludio\0	9C	E8	A9	-1
7997	a,Manor Manager\0	a,Dion\0	9C	E8	A9	-1
7998	a,Manor Manager\0	a,Giran\0	9C	E8	A9	-1
7999	a,Manor Manager\0	a,Innadril\0	9C	E8	A9	-1
8000	a,Manor Manager\0	a,Aden\0	9C	E8	A9	-1
8001	a,Claudia Athebalt\0	a,	9C	E8	A9	-1
8002	a,Reorin\0	a,Maestro\0	9C	E8	A9	-1
8003	a,Here I Come\0	a,	9C	E8	A9	-1
8004	a,Half Moon Love\0	a,	9C	E8	A9	-1
8005	a,Everlasting\0	a,	9C	E8	A9	-1
8006	a,Dark Side of the Moon\0	a,	9C	E8	A9	-1
8007	a,Wind Rider\0	a,	9C	E8	A9	-1
8008	a,Shooting Star\0	a,	9C	E8	A9	-1
8009	a,Cyclone Thunder\0	a,	9C	E8	A9	-1
8010	a,Hungry Baby\0	a,	9C	E8	A9	-1
8011	a,Salty Dog\0	a,	9C	E8	A9	-1
8012	a,Raging Revolution\0	a,	9C	E8	A9	-1
8013	a,Valentine Blue\0	a,	9C	E8	A9	-1
8014	a,Light My Fire\0	a,	9C	E8	A9	-1
8015	a,Red Bullet\0	a,	9C	E8	A9	-1
8016	a,Shining Silver\0	a,	9C	E8	A9	-1
8017	a,Over the top\0	a,	9C	E8	A9	-1
8018	a,Royal Straight\0	a,	9C	E8	A9	-1
8019	a,All Seven\0	a,	9C	E8	A9	-1
8020	a,Nasty Green\0	a,	9C	E8	A9	-1
8021	a,Shortcut\0	a,	9C	E8	A9	-1
8022	a,Typhoon Tiger\0	a,	9C	E8	A9	-1
8023	a,Red Hot\0	a,	9C	E8	A9	-1
8024	a,Galaxy Express\0	a,	9C	E8	A9	-1
8025	a,Best Condition\0	a,	9C	E8	A9	-1
8026	a,Albatross\0	a,	9C	E8	A9	-1
8027	a,Coffer of the Dead\0	a,	9C	E8	A9	-1
8028	a,Chest of Kernon\0	a,	9C	E8	A9	-1
8029	a,Chest of Golkonda\0	a,	9C	E8	A9	-1
8030	a,Chest of Hallate\0	a,	9C	E8	A9	-1
8031	a,Broadcasting Tower\0	a,	9C	E8	A9	-1
8032	a,Guard\0	a,	9C	E8	A9	-1
8033	a,Sentinel\0	a,	9C	E8	A9	-1
8034	a,Sentry\0	a,	9C	E8	A9	-1
8035	a,Defender\0	a,	9C	E8	A9	-1
8036	a,Centurion\0	a,	9C	E8	A9	-1
8037	a,Lionel Hunter\0	a,	9C	E8	A9	-1
8038	a,Neurath\0	a,	9C	E8	A9	-1
8039	a,Schacht\0	a,	9C	E8	A9	-1
8040	a,Raybell\0	a,	9C	E8	A9	-1
8041	a,Solinus\0	a,	9C	E8	A9	-1
8042	a,Kantabilon\0	a,Melody Maestro\0	9C	E8	A9	-1
8043	a,Octavia\0	a,Melody Maestro\0	9C	E8	A9	-1
8044	a,Galman\0	a,Valley Trader\0	9C	E8	A9	-1
8045	a,Kitzka\0	a,Valley Trader\0	9C	E8	A9	-1
8046	a,Marsden\0	a,Symbol Maker\0	9C	E8	A9	-1
8047	a,Kelly\0	a,Symbol Maker\0	9C	E8	A9	-1
8048	a,McDermott\0	a,Symbol Maker\0	9C	E8	A9	-1
8049	a,Pepper\0	a,Symbol Maker\0	9C	E8	A9	-1
8050	a,Thora\0	a,Symbol Maker\0	9C	E8	A9	-1
8051	a,Keach\0	a,Symbol Maker\0	9C	E8	A9	-1
8052	a,Heid\0	a,Symbol Maker\0	9C	E8	A9	-1
8053	a,Kidder\0	a,Symbol Maker\0	9C	E8	A9	-1
8054	a,Biggerstaff\0	a,	9C	E8	A9	-1
8055	a,Doorman of Hell\0	a,	9C	E8	A9	-1
8056	a,Doorman of Hell\0	a,	9C	E8	A9	-1
8057	a,Loken\0	a,	9C	E8	A9	-1
8058	a,Manor Manager\0	a,Oren\0	9C	E8	A9	-1
8059	a,Manor Manager\0	a,Oren\0	9C	E8	A9	-1
8060	a,Manor Manager\0	a,Oren\0	9C	E8	A9	-1
8061	a,Blacksmith\0	a,Gludio\0	9C	E8	A9	-1
8062	a,Blacksmith\0	a,Dion\0	9C	E8	A9	-1
8063	a,Blacksmith\0	a,Giran\0	9C	E8	A9	-1
8064	a,Blacksmith\0	a,Oren\0	9C	E8	A9	-1
8065	a,Blacksmith\0	a,Aden\0	9C	E8	A9	-1
8066	a,Blacksmith\0	a,Innadril\0	9C	E8	A9	-1
8067	a,Rood\0	a,Pet Manager\0	9C	E8	A9	-1
8068	a,Warehouse Keeper\0	a,Gludio\0	9C	E8	A9	-1
8069	a,Warehouse Keeper\0	a,Dion\0	9C	E8	A9	-1
8070	a,Warehouse Keeper\0	a,Giran\0	9C	E8	A9	-1
8071	a,Warehouse Keeper\0	a,Oren\0	9C	E8	A9	-1
8072	a,Warehouse Keeper\0	a,Aden\0	9C	E8	A9	-1
8073	a,Warehouse Keeper\0	a,Innadril\0	9C	E8	A9	-1
8074	a,Corpse of Hutaku\0	a,	9C	E8	A9	-1
8075	a,Sales Cat of Ivory Tower\0	a,	9C	E8	A9	-1
8076	a,Newbie Guide\0	a,	9C	E8	A9	-1
8077	a,Newbie Guide\0	a,	9C	E8	A9	-1
8078	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8079	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8080	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8081	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8082	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8083	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8084	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8085	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8086	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8087	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8088	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8089	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8090	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8091	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8092	a,Black Marketeer of Mammon\0	a,	9C	E8	A9	-1
8093	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8094	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8095	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8096	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8097	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8098	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8099	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8100	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8101	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8102	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8103	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8104	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8105	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8106	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8107	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8108	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8109	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8110	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8111	a,Gatekeeper Spirit\0	a,	9C	E8	A9	-1
8112	a,Gatekeeper Spirit\0	a,	9C	E8	A9	-1
8113	a,Merchant of Mammon\0	a,	9C	E8	A9	-1
8114	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8115	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8116	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8117	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8118	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8119	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8120	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8121	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8122	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8123	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8124	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8125	a,Gatekeeper Ziggurat\0	a,	9C	E8	A9	-1
8126	a,Blacksmith of Mammon\0	a,	9C	E8	A9	-1
8127	a,Festival Guide\0	a,Level 31 and Below\0	9C	E8	A9	-1
8128	a,Festival Guide\0	a,Level 42 and Below\0	9C	E8	A9	-1
8129	a,Festival Guide\0	a,Level 53 and Below\0	9C	E8	A9	-1
8130	a,Festival Guide\0	a,Level 64 and Below\0	9C	E8	A9	-1
8131	a,Festival Guide\0	a,No Level Limit\0	9C	E8	A9	-1
8132	a,Festival Witch\0	a,	9C	E8	A9	-1
8133	a,Festival Witch\0	a,	9C	E8	A9	-1
8134	a,Festival Witch\0	a,	9C	E8	A9	-1
8135	a,Festival Witch\0	a,	9C	E8	A9	-1
8136	a,Festival Witch\0	a,	9C	E8	A9	-1
8137	a,Festival Guide\0	a,Level 31 and Below\0	9C	E8	A9	-1
8138	a,Festival Guide\0	a,Level 42 and Below\0	9C	E8	A9	-1
8139	a,Festival Guide\0	a,Level 53 and Below\0	9C	E8	A9	-1
8140	a,Festival Guide\0	a,Level 64 and Below\0	9C	E8	A9	-1
8141	a,Festival Guide\0	a,No Level Limit\0	9C	E8	A9	-1
8142	a,Festival Witch\0	a,	9C	E8	A9	-1
8143	a,Festival Witch\0	a,	9C	E8	A9	-1
8144	a,Festival Witch\0	a,	9C	E8	A9	-1
8145	a,Festival Witch\0	a,	9C	E8	A9	-1
8146	a,Festival Witch\0	a,	9C	E8	A9	-1
8147	a,Sobling\0	a,Head Researcher\0	9C	E8	A9	-1
8148	a,Pirate's Chest\0	a,	9C	E8	A9	-1
8149	a,Alchemist's Mixing Urn\0	a,	9C	E8	A9	-1
8150	a,Carey\0	a,	9C	E8	A9	-1
8151	a,Daniel\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
8152	a,Dianne\0	a,	9C	E8	A9	-1
8153	a,Jacques\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
8154	a,Crissy\0	a,	9C	E8	A9	-1
8155	a,Joff\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
8156	a,Albert\0	a,	9C	E8	A9	-1
8157	a,Niels\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
8158	a,Korgen\0	a,	9C	E8	A9	-1
8159	a,Rudy\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
8160	a,Dimaggio\0	a,	9C	E8	A9	-1
8161	a,Gellar\0	a,Clan Hall Gatekeeper\0	9C	E8	A9	-1
8162	a,Grad\0	a,Wyvern Manager\0	9C	E8	A9	-1
8163	a,Bryce\0	a,Wyvern Manager\0	9C	E8	A9	-1
8164	a,Hodler\0	a,Wyvern Manager\0	9C	E8	A9	-1
8165	a,Finrod\0	a,Wyvern Manager\0	9C	E8	A9	-1
8166	a,Tate\0	a,Wyvern Manager\0	9C	E8	A9	-1
8167	a,Kruger\0	a,Wyvern Manager\0	9C	E8	A9	-1
8168	a,Priest of Dawn\0	a,	9C	E8	A9	-1
8169	a,Dusk Priestess\0	a,	9C	E8	A9	-1
8170	a,Crest of Dawn\0	a,	9C	E8	A9	-1
8171	a,Crest of Dusk\0	a,	9C	E8	A9	-1
8172	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8173	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8174	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8175	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8176	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8177	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8178	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8179	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8180	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8181	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8182	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8183	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8184	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8185	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8186	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8187	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8188	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8189	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8190	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8191	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8192	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8193	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8194	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8195	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8196	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8197	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8198	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8199	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8200	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8201	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8202	a,Maximus\0	a,	9C	E8	A9	-1
8203	a,Moon Dancer\0	a,	9C	E8	A9	-1
8204	a,Georgio\0	a,	9C	E8	A9	-1
8205	a,Katz\0	a,	9C	E8	A9	-1
8206	a,Ten Ten\0	a,	9C	E8	A9	-1
8207	a,Sardinia\0	a,	9C	E8	A9	-1
8208	a,La Grange\0	a,	9C	E8	A9	-1
8209	a,Misty Rain\0	a,	9C	E8	A9	-1
8210	a,Race Track Gatekeeper\0	a,	9C	E8	A9	-1
8211	a,Race Track Guide\0	a,	9C	E8	A9	-1
8212	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8213	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8214	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8215	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8216	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8217	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8218	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8219	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8220	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8221	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8222	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8223	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8224	a,Event Gatekeeper\0	a,	9C	E8	A9	-1
8225	a,Arena Manager\0	a,	9C	E8	A9	-1
8226	a,Arena Director\0	a,	9C	E8	A9	-1
8227	a,Puss the Cat\0	a,Event Manager\0	9C	E8	A9	-1
8228	a,Roy the Cat\0	a,Event Manager\0	9C	E8	A9	-1
8229	a,Winnie the Cat\0	a,Event Manager\0	9C	E8	A9	-1
8230	a,Wendy the Cat\0	a,Event Manager\0	9C	E8	A9	-1
8231	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8232	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8233	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8234	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8235	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8236	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8237	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8238	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8239	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8240	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8241	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8242	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8243	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8244	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8245	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8246	a,Preacher of Doom\0	a,	9C	E8	A9	-1
8247	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8248	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8249	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8250	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8251	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8252	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8253	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8254	a,Orator of Revelations\0	a,	9C	E8	A9	-1
8255	a,Puss the Cat\0	a,Event Manager\0	9C	E8	A9	-1
8256	a,Leon\0	a,Trader\0	9C	E8	A9	-1
8257	a,Veronica\0	a,Trader\0	9C	E8	A9	-1
8258	a,Helmut\0	a,Trader\0	9C	E8	A9	-1
8259	a,Janne\0	a,Trader\0	9C	E8	A9	-1
8260	a,Judith\0	a,Trader\0	9C	E8	A9	-1
8261	a,Renee\0	a,Trader\0	9C	E8	A9	-1
8262	a,Rupert\0	a,Trader\0	9C	E8	A9	-1
8263	a,Liesel\0	a,Trader\0	9C	E8	A9	-1
8264	a,Olsun\0	a,Symbol Maker\0	9C	E8	A9	-1
8265	a,Annette\0	a,Pet Manager\0	9C	E8	A9	-1
8266	a,Kaiser\0	a,	9C	E8	A9	-1
8267	a,Lietta\0	a,Warehouse Keeper\0	9C	E8	A9	-1
8268	a,Hakon\0	a,Warehouse Keeper\0	9C	E8	A9	-1
8269	a,Mona\0	a,Warehouse Chief\0	9C	E8	A9	-1
8270	a,Stefano\0	a,Warehouse Freightman\0	9C	E8	A9	-1
8271	a,Hilda\0	a,Blacksmith\0	9C	E8	A9	-1
8272	a,Noel\0	a,Head Blacksmith\0	9C	E8	A9	-1
8273	a,Borodin\0	a,Blueprint Seller\0	9C	E8	A9	-1
8274	a,Fundin\0	a,Mineral Trader\0	9C	E8	A9	-1
8275	a,Tatiana\0	a,Gatekeeper\0	9C	E8	A9	-1
8276	a,Bernhard\0	a,Grand Master\0	9C	E8	A9	-1
8277	a,Felix\0	a,Master\0	9C	E8	A9	-1
8278	a,Bronwyn\0	a,Master\0	9C	E8	A9	-1
8279	a,Gregory\0	a,High Priest\0	9C	E8	A9	-1
8280	a,Bastian\0	a,Priest\0	9C	E8	A9	-1
8281	a,Cerenas\0	a,Priest\0	9C	E8	A9	-1
8282	a,Justin\0	a,Magister\0	9C	E8	A9	-1
8283	a,Alminas\0	a,Magister\0	9C	E8	A9	-1
8284	a,Elena\0	a,Spellbook Seller\0	9C	E8	A9	-1
8285	a,Samael\0	a,Grand Master\0	9C	E8	A9	-1
8286	a,Drakon\0	a,Master\0	9C	E8	A9	-1
8287	a,Kamilen\0	a,Magister\0	9C	E8	A9	-1
8288	a,Aklan\0	a,High Prefect\0	9C	E8	A9	-1
8289	a,Lakan\0	a,Prefect\0	9C	E8	A9	-1
8290	a,Skahi\0	a,Seer\0	9C	E8	A9	-1
8291	a,Terava\0	a,Amulet Seller\0	9C	E8	A9	-1
8292	a,Andrei\0	a,Captain\0	9C	E8	A9	-1
8293	a,Gunter\0	a,Guard\0	9C	E8	A9	-1
8294	a,Sven\0	a,Guard\0	9C	E8	A9	-1
8295	a,Henrik\0	a,Guard\0	9C	E8	A9	-1
8296	a,Cadmon\0	a,Guard\0	9C	E8	A9	-1
8297	a,Bayard\0	a,Guard\0	9C	E8	A9	-1
8298	a,Ulrich\0	a,Guard\0	9C	E8	A9	-1
8299	a,Eugen\0	a,Guard\0	9C	E8	A9	-1
8300	a,Drumond\0	a,Trader\0	9C	E8	A9	-1
8301	a,Nils\0	a,Trader\0	9C	E8	A9	-1
8302	a,Vladimir\0	a,Trader\0	9C	E8	A9	-1
8303	a,Alisha\0	a,Trader\0	9C	E8	A9	-1
8304	a,Astrid\0	a,Trader\0	9C	E8	A9	-1
8305	a,Candice\0	a,Trader\0	9C	E8	A9	-1
8306	a,Natasha\0	a,Trader\0	9C	E8	A9	-1
8307	a,Weber\0	a,Trader\0	9C	E8	A9	-1
8308	a,Achim\0	a,Symbol Maker\0	9C	E8	A9	-1
8309	a,Woods\0	a,Pet Manager\0	9C	E8	A9	-1
8310	a,Rafael\0	a,	9C	E8	A9	-1
8311	a,Hugin\0	a,Warehouse Keeper\0	9C	E8	A9	-1
8312	a,Durin\0	a,Warehouse Keeper\0	9C	E8	A9	-1
8313	a,Lunin\0	a,Warehouse Keeper\0	9C	E8	A9	-1
8314	a,Donal\0	a,Warehouse Chief\0	9C	E8	A9	-1
