id	UNK_0	message	group	rgb[0]	rgb[1]	rgb[2]	UNK_1	item_sound	sys_msg_ref
1172	1	u,The Innadril pleasure boat прибывает через 15 минут.\0	0	79	9B	B0	-1	a,	a,
1173	1	u,The Innadril pleasure boat прибывает через 10 минут.\0	0	79	9B	B0	-1	a,	a,
1174	1	u,The Innadril pleasure boat прибывает через 5 минут.\0	0	79	9B	B0	-1	a,	a,
1175	1	u,The Innadril pleasure boat прибывает через 1 минуту.\0	0	79	9B	B0	-1	a,	a,
1176	1	u,Период квестового эвента.\0	0	79	9B	B0	-1	a,	a,
1177	1	u,Время утверждения печатей.\0	0	79	9B	B0	-1	a,	a,
1178	1	u,Эта печать разрешает группе, вошедшей в некрополь, открытый с помощью Seal of Avarice в течение периода ратификации печати, и разрешает торговлю с Маммоном. Также разрешает встречи с Anakim или Lilith в Disciples Necropolis.\0	0	79	9B	B0	-1	a,	a,
1179	1	u,Эта печать разрешает группе, вошедшей в некрополь, открытый с помощью Seal of Gnosis, использовать службу телепортации, предлагаемую священником в деревне и торговать с Маммоном. Orator of Revelations благославляет победителей, а Preacher of Doom проклинает проигравших.\0	0	79	9B	B0	-1	a,	a,
1180	1	u,В течение периода Ратификации Печати, затраты на охранников и реконструкцию замка, основного P.def ворот и стен замка увеличивается для группы, которая обладает этой печатью.\0	0	79	9B	B0	-1	a,	a,
1181	1	u,Вы действительно хотите изменить Титул?\0	4	79	9B	B0	-1	a,	a,
1182	1	u,Вы действительно хотите удалить герб клана?\0	4	79	9B	B0	-1	a,	a,
1183	1	u,Это начальный период.\0	0	79	9B	B0	-1	a,	a,
1184	1	u,Сервер временно недоступен.\0	0	79	9B	B0	-1	a,	a,
1185	1	u, дней(дня) осталось до удаления персонажа.\0	0	79	9B	B0	-1	a,	a,
1186	1	u,Чтобы зарегистрировать аккаунт, вам необходимо посетить Draconic.Ru.\0	0	79	9B	B0	-1	a,	a,
1187	1	u,Если вы хотите восстановить информацию о вашем аккаунте, либо сменить пароль , посетите веб сайт Draconic.Ru.\0	0	79	9B	B0	-1	a,	a,
1188	1	u,Выбранный герой не может больше получать рекомендации.\0	0	79	9B	B0	-1	a,	a,
1189	1	u,Создан временный союз атакующих замок. Он будет распущен как только правитель замка будет смещен.\0	0	79	9B	B0	-1	a,	a,
1190	1	u,Временный союз атакующих замок , распущен.\0	0	79	9B	B0	-1	a,	a,
1191	1	u,Корабль из Gludin Harbor прибывает в Talking Island через 10 минут.\0	0	79	9B	B0	-1	a,	a,
1192	1	u,Корабль из Gludin Harbor прибывает в Talking Island через 5 минут.\0	0	79	9B	B0	-1	a,	a,
1193	1	u,Корабль из Gludin Harbor прибывает в Talking Island через 1 минуту.\0	0	79	9B	B0	-1	a,	a,
1194	1	u,Охранник может быть поставлен на позицию только с начала периода Ратификации Печати до времени начала осады. \0	0	79	9B	B0	-1	a,	a,
1195	1	u,Охранник не может быть поставлен на позицию используя Seal of Strife.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1196	1	u,Ваша сила достигла максимального значения.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1197	1	u,Призыв существа обойдется в $s2 $s1.\0	0	79	9B	B0	-1	a,	a,
1198	1	u,Предмет разбит на кристаллы.\0	0	79	9B	B0	-1	a,	a,
1199	1	u,(Цели Клановых Воин)\0	0	79	9B	B0	-1	a,	a,
1200	1	u,$s1 (Альянс:$s2)\0	0	79	9B	B0	-1	a,	a,
1201	1	u,Выберите квест, который вы хотите отклонить.\0	0	79	9B	B0	-1	a,	a,
1202	1	u,$s1 (Альянс отсутствует.)\0	0	79	9B	B0	-1	a,	a,
1203	1	u,Сейчас клановые войны не выдуться.\0	0	79	9B	B0	-1	a,	a,
1204	1	u,Скриншот сохранен. ($s1 $s2x$s3)\0	0	79	9B	B0	-1	a,	a,
1205	1	u,Почтовый ящик заполнен. Максимальное количество писем , 100.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1206	1	u,Записки заполнены. Максимальное количество записок , 100.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1207	1	u,Пожалуйста заполните поле.\0	4	79	9B	B0	-1	a,	a,
1208	1	u,$s1 умер и выронил $s3 $s2.\0	0	79	9B	B0	-1	a,	a,
1209	1	u,Поздравляем. Рейд удался.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.1209\0
1210	1	u,Семь печатей: Период евента начался. Посетите Priest of Dawn или Dusk чтобы принять в нем участие.\0	0	B2	B0	5A	-1	a,	a,SystemMsg_k.1210\0
1211	1	u,Семь печатей: Эвент окончен. Следующий эвент начнется через неделю.\0	0	B2	B0	5A	-1	a,	a,
1212	1	u,Семь печатей: The Lords of Dawn получили Seal of Avarice.\0	0	B2	B0	5A	-1	a,	a,
1213	1	u,Семь печатей: The Lords of Dawn получили Seal of Gnosis.\0	0	B2	B0	5A	-1	a,	a,
1214	1	u,Семь печатей: The Lords of Dawn получили Seal of Strife.\0	0	B2	B0	5A	-1	a,	a,
1215	1	u,Семь печатей: The Revolutionaries of Dusk получили Seal of Avarice.\0	0	B2	B0	5A	-1	a,	a,
1216	1	u,Семь печатей: The Revolutionaries of Dusk получили Seal of Gnosis.\0	0	B2	B0	5A	-1	a,	a,
1217	1	u,Семь печатей: The Revolutionaries of Dusk получили Seal of Strife.\0	0	B2	B0	5A	-1	a,	a,
1218	1	u,Семь печатей: Начался период ратификации печатей.\0	0	B2	B0	5A	-1	a,	a,SystemMsg_k.1218\0
1219	1	u,Семь печатей: Период ратификации печатей закончен.\0	0	B2	B0	5A	-1	a,	a,SystemMsg_k.1219\0
1220	1	u,Вы действительно хотите вызвать существо?\0	0	79	9B	B0	-1	a,	a,
1221	1	u,Телепортировать до ближайшего города?\0	0	79	9B	B0	-1	a,	a,
1222	1	u,Местоположение: $s1, $s2, $s3 (GM Consultation Service)\0	0	79	9B	B0	-1	a,	a,
1223	1	u,Отправляемся на Talking Island через 5 минут.\0	0	79	9B	B0	-1	a,	a,
1224	1	u,Отправляемся на Talking Island через 1 минуту.\0	0	79	9B	B0	-1	a,	a,
1225	1	u,Все на борт!\0	0	79	9B	B0	-1	a,	a,
1226	1	u,Мы отправляемся на Talking Island.\0	0	79	9B	B0	-1	a,	a,
1227	1	u,У вас $s1 непрочитанное(ых) сообщение(й).\0	0	79	9B	B0	-1	a,	a,
1228	1	u,$s1 поставил вас в игнор. Вы не можете отправить письмо $s1.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1229	1	u,Вы не можете больше отправлять. Возможно только 10 сообщений в день.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1230	1	u,Вы можете отправить письмо только 5 получателям одновременно.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1231	1	u,Письмо отправлено.\0	0	79	9B	B0	-1	a,	a,
1232	1	u, Сообщение не отправлено.\0	0	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
1233	1	u,Вы получили письмо.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.1233\0
1234	1	u,Сообщение сохранено в временном почтовом ящике.\0	0	79	9B	B0	-1	a,	a,
1235	1	u,Вы действительно хотите очистить Список Друзей?\0	4	79	9B	B0	-1	a,	a,
1236	1	u,Пожалуйста введите код с карты.\0	0	79	9B	B0	-1	a,	a,
1237	1	u,Пожалуйста введите число карты для числа $s1.\0	0	79	9B	B0	-1	a,	a,
1238	1	u,Временный почтовый ящик заполнен. Лимит , 10 сообщений.\0	0	79	9B	B0	-1	a,	a,
1239	1	u,Добро пожаловать.\0	4	79	9B	B0	-1	a,	a,
1240	1	u,Семь печатей: победили The Revolutionaries of Dusk.\0	0	B2	B0	5A	-1	a,	a,SystemMsg_k.1240\0
1241	1	u,Семь печатей: победили The Lords of Dawn.\0	0	B2	B0	5A	-1	a,	a,SystemMsg_k.1241\0
1242	1	u,Пользователи, не указавшие возраст не могут зайти в игру с 22:00 до 6:00.\0	0	79	9B	B0	-1	a,	a,
1243	1	u,Номер карты не правильный.\0	0	79	9B	B0	-1	a,	a,
1244	1	u,Пользователи, не указавшие возраст не могут зайти в игру с 22:00 до 6:00.\0	0	79	9B	B0	-1	a,	a,
1245	1	u,Вы будете отключены через $s1 минут(ы).\0	0	79	9B	B0	-1	a,	a,
1246	1	u,$s1 умеры и выронил $s2 adena.\0	0	79	9B	B0	-1	a,	a,
1247	1	u,Слишком старое тело. Скилл нельзя использовать.\0	0	79	9B	B0	-1	a,	a,
1248	1	u,Еда закончилась.\0	0	79	9B	B0	-1	a,	a,
1249	1	u,Вы можете оседлать виверну только когда находитесь на страйдере.\0	0	79	9B	B0	-1	a,	a,
1250	1	u,Вы действительно хотите сдаться? \0	4	79	9B	B0	-1	a,	a,
1251	1	u,Вы действительно хотите распустить союз? В течение одного дня вы не сможете заключить новый союз.\0	4	79	9B	B0	-1	a,	a,
1252	1	u,Вы желаете сдаться? Вы получите штраф к опыту, который будет равняться потери опыта при смерти.\0	4	79	9B	B0	-1	a,	a,
1253	1	u,Вы желаете сдаться? Вы получите штраф к опыту, который будет равняться потери опыта при смерти и не сможете участвовать в клановой войне.\0	4	79	9B	B0	-1	a,	a,
1254	1	u,Спасибо за подтверждение обратной связи.\0	0	79	9B	B0	-1	a,	a,SystemMsg_k.1254\0
1255	1	u,Консультация с GM начата.\0	0	79	9B	B0	-1	a,	a,
1256	1	u,Пожалуйста, напишите имя после команды.\0	0	79	9B	B0	-1	a,	a,
1257	1	u,Умение вызова не может быть зарегистрировано как макрос.\0	0	79	9B	B0	-1	a,	a,
1258	1	u,$s1 разбит на кристаллы.\0	0	79	9B	B0	-1	a,	a,
1259	1	u,<Цели Альянса>\0	0	79	9B	B0	-1	a,	a,
1260	1	u,Семь печатей: Начались приготовления к следующему евенту.\0	0	B2	B0	5A	-1	a,	a,
1261	1	u,Семь печатей: Эвент начался. Поговорите с Priest of Dawn или Dusk Priestess, чтобы принять участие.\0	0	B2	B0	5A	-1	a,	a,
1262	1	u,Семь печатей: Эвент окончен.\0	0	B2	B0	5A	-1	a,	a,
1263	1	u,Семь печатей: Период ратификации печатей. Следующий эвент начнется в понедельник.\0	0	B2	B0	5A	-1	a,	a,
1264	1	u,Этот soul stone не может поглотить душу. Поглощение не получилось.\0	0	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
1265	1	u,Вы не можете поглотить душу без soul stone.\0	0	79	9B	B0	-1	a,ItemSound3.sys_failed\0	a,
1266	1	u,Обмен завершен.\0	0	79	9B	B0	-1	a,	a,
1267	1	u,Размер контрибуции увеличен на $s1.\0	0	79	9B	B0	-1	a,	a,
1268	1	u,Вы желаете добавить класс $s1 в ваш под,класс?\0	4	79	9B	B0	-1	a,	a,
1269	1	u,Добавлен новый под,класс.\0	0	79	9B	B0	-1	a,	a,
1270	1	u,Перенос под,класса завершен.\0	0	79	9B	B0	-1	a,	a,
1271	1	u,Вы желаете принять участие? Во время следующего периода ратификации печатей вы относитесь к Lords of Dawn.\0	4	79	9B	B0	-1	a,	a,
1272	1	u,Вы желаете принять участие? Во время следующего периода ратификации печатей вы относитесь к Revolutionaries of Dusk.\0	4	79	9B	B0	-1	a,	a,
1273	1	u,Вы принимаете участие в Эвенте "Семь печатей" как Lord of Dawn.\0	0	79	9B	B0	-1	a,	a,
1274	1	u,Вы принимаете участие в Эвенте "Семь печатей" как Revolutionary of Dusk.\0	0	79	9B	B0	-1	a,	a,
1275	1	u,Вы будете бороться за Seal of Avarice.\0	0	79	9B	B0	-1	a,	a,
1276	1	u,Вы будете бороться за Seal of Gnosis.\0	0	79	9B	B0	-1	a,	a,
1277	1	u,Вы будете бороться за Seal of Avarice.\0	0	79	9B	B0	-1	a,	a,
1278	1	u,NPC сервер в данный момент недоступен. Пожалуйста подождите.\0	4	79	9B	B0	-1	a,	a,
1279	1	u,Уровень контрибуции превысил дозволенный лимит.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1280	1	u,Критический удар магией!\0	0	CB	8F	16	-1	a,	a,
1281	1	u,Вы успешно отразили удар щитом!\0	0	79	9B	B0	-1	a,	a,
1282	1	u,Ваша карма изменена на $s1.\0	0	79	9B	B0	-1	a,	a,
1283	1	u,Минимальные настройки графики активированы.\0	0	79	9B	B0	-1	a,	a,
1284	1	u,Минимальные настройки графики отключены.\0	0	79	9B	B0	-1	a,	a,
1285	1	u,Рюкзака не существует. Вы не можете приобрести предмет.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1286	1	u,(До следующего понедельника в 18:00)\0	0	79	9B	B0	-1	a,	a,
1287	1	u,(До сегодняшнего дня в 18:00)\0	0	79	9B	B0	-1	a,	a,
1288	1	u,Если так будет продолжаться, $s1 победит и печать будет принадлежать:\0	0	79	9B	B0	-1	a,	a,
1289	1	u,Так как печать была признана в течение предыдущего периода и более 10% людей проголосовало\0	0	79	9B	B0	-1	a,	a,
1290	1	u,Хотя печать не была признана, так как более 35% людей проголосовало\0	0	79	9B	B0	-1	a,	a,
1291	1	u,Хотя печать была признана в течение предыдущего периода, потому что менее 10% людей проголосовало\0	0	79	9B	B0	-1	a,	a,
